Word,Reading,Translation,Category
ラーメン,らーめん,ramen,noun
カレー,かれー,curry,noun
これ,これ,esto,pronoun
おいしい,おいしい,delicioso,adjective
うまい,うまい,delicioso / bueno (casual),adjective
ピザ,ぴざ,pizza,noun
ケーキ,けーき,pastel / tarta,noun
それ,それ,eso,pronoun
コーヒー,こーひー,café,noun
はい,はい,sí,expression
いいえ,いいえ,no,expression
好き,すき,gustar / gustar algo,adjective
