Word,Reading,Translation,Category
〜年生,〜ねんせい,contador de cursos,counter
数学,すうがく,mates,noun
専攻,せんこう,carrera profesional,noun
ビジネス,びじねす,business,noun
ドイツ,どいつ,Alemania,noun
言語,げんご,idioma,noun
タガログ語,たがろぐご,Tagalo,noun
フィリピン,ふぃりぴん,Filipinas,noun
寮,りょう,residencia,noun
キャンパス,きゃんぱす,campus,noun
ルームメイト,るーむめいと,roommate,noun
サークル,さーくる,club,noun
ボードゲーム,ぼーどげーむ,boardgame,noun
ボランティア,ぼらんてぃあ,volunteer,noun
チェス,ちぇす,chess,noun
