Word,Reading,Translation,Category
パンダ,ぱんだ,panda,noun
パン屋,ぱんや,panadería,noun
小麦粉,こむぎこ,flour,noun
ケーブル,けーぶる,cable,noun
軽い,かるい,ligero,adjective
アーティスト,あーてぃすと,artist,noun
グラム,ぐらむ,gram,counter
夜,よる,night,noun
ワイヤレス,わいやれす,wireless,noun
光る (光ります),ひかる,brillar,verb
スピーカー,すぴーかー,speaker,noun
スイカ,すいか,watermelon,noun
キリン,きりん,jirafa,noun
タバコ,たばこ,tabaco,noun
吸う (吸います),すう,aspirar,verb
ヨーグルト,よーぐると,yogurt,noun
